"Quantidade de Pontos",Tempo Pips,Erro Pips,Tempo Volca,Erro Volca,Tempo Zigzag,Erro Zigzag
5,0.0574820041656,3312.550575,0.0032160282135,4939.76126912,0.000187873840332,4161.05186989
10,0.131397008896,4202.50669855,0.00314283370972,3118.46572628,0.000191926956177,3986.42325605
15,0.1677069664,3058.6637509,0.00314998626709,2302.78043324,0.000198125839233,2401.74154821
20,0.190763950348,2180.47366341,0.0031681060791,1573.48940946,0.000217914581299,2248.31002251
25,0.213131904602,2163.82580546,0.00317406654358,1571.53549996,0.000214099884033,1759.08055036
30,0.232120037079,2171.59406837,0.00321102142334,1555.93819245,0.000219106674194,1537.0695435
35,0.242187023163,1691.39192515,0.00316905975342,1521.55164311,0.000224113464355,1311.14059846
40,0.261300086975,1582.78967477,0.00322413444519,1321.45218184,0.000226974487305,1277.55196783
45,0.273466825485,1459.28342148,0.00319790840149,1294.27444374,0.000230073928833,1257.13365651
50,0.281547784805,1227.33018657,0.0032160282135,1182.36559609,0.000235795974731,1084.98295163
55,0.287523031235,1050.43534734,0.00319790840149,1161.73530996,0.000238180160522,1045.15855961
60,0.299382925034,1054.1081551,0.00324487686157,1144.31632683,0.000242948532104,981.260558722
65,0.30345582962,1005.37142504,0.00321698188782,1112.63759305,0.000247001647949,970.197471427
70,0.310064077377,971.448083488,0.00322508811951,1093.09509185,0.000249862670898,919.597360495
75,0.311373949051,942.899596191,0.00321292877197,1066.70990831,0.00025200843811,919.597360495
80,0.318397045135,941.93614107,0.00324392318726,1023.97356481,0.000258207321167,869.294513815
85,0.324237108231,844.012193018,0.00321793556213,1010.77115485,0.000262975692749,851.487894233
90,0.32572388649,836.613699833,0.0032069683075,1004.55538399,0.000261068344116,851.487894233
95,0.331207036972,860.682816746,0.00321292877197,970.488275848,0.000263929367065,811.227619988
100,0.329828977585,833.577238347,0.00324702262878,960.014619639,0.000281095504761,779.54982816
