"Quantidade de Pontos",Tempo Pips,Erro Pips,Tempo Volca,Erro Volca,Tempo Zigzag,Erro Zigzag
5,0.0623059272766,3344.14085922,0.00320601463318,2515.0794873,0.000180959701538,1525.12338502
10,0.146390914917,1527.57767024,0.00314497947693,1908.4921722,0.00018310546875,1525.12338502
15,0.215904951096,1456.50679201,0.00314879417419,1142.00759891,0.000197887420654,1683.60351254
20,0.253567934036,1563.78706905,0.00318908691406,1084.20229143,0.000200986862183,1090.6326486
25,0.270622014999,1329.34037893,0.00317597389221,1005.29559569,0.000207185745239,1099.19507408
30,0.28001999855,945.741332403,0.00316405296326,873.596692873,0.000211954116821,1010.49011871
35,0.291512966156,690.069628985,0.00319504737854,799.158794593,0.000218152999878,905.157769395
40,0.297070980072,652.57201053,0.00320386886597,670.562905716,0.000220060348511,894.573225406
45,0.314195871353,688.615402609,0.00319814682007,695.493620579,0.000224113464355,894.42394069
50,0.313050985336,607.894118819,0.00316405296326,661.225631036,0.000236034393311,778.583930637
55,0.326571941376,634.556926381,0.00317001342773,648.353178075,0.000237941741943,778.583930637
60,0.32906293869,656.777238497,0.00318813323975,621.927417484,0.00023889541626,766.287232471
65,0.338991880417,619.851753538,0.0032160282135,617.52854875,0.00023889541626,766.287232471
70,0.339782953262,571.085714347,0.00318813323975,598.555763595,0.000240802764893,736.205384024
75,0.351209163666,602.502981453,0.00321102142334,597.2599117,0.000248193740845,555.98139359
80,0.348726987839,590.736884118,0.00319981575012,587.156610415,0.000250101089478,552.784636471
85,0.350180864334,558.103925992,0.00324201583862,579.101653843,0.00025200843811,533.134036039
90,0.363262176514,544.027126693,0.00323796272278,578.875298167,0.00025486946106,523.730196194
95,0.366136074066,507.147265672,0.00323104858398,570.493638257,0.00028395652771,490.859328685
100,0.365581989288,483.735597487,0.00323796272278,566.974106849,0.000279188156128,426.769415592
