"Quantidade de Pontos",Tempo Pips,Erro Pips,Tempo Volca,Erro Volca,Tempo Zigzag,Erro Zigzag
5,0.0065860748291,3709.86940951,0.0043671131134,2526.36161633,0.000170946121216,2330.81989794
10,0.00852513313293,2619.53518596,0.00318288803101,2549.14650927,0.00019097328186,2396.50424939
15,0.0113308429718,1723.82389047,0.00359392166138,2335.01461599,0.000187873840332,2385.575651
20,0.0130701065063,1615.0067056,0.00323104858398,1677.8952281,0.000195026397705,2166.04254493
25,0.0147249698639,1249.98435524,0.00326800346375,1549.54176031,0.00019907951355,2022.07175299
30,0.0152060985565,1244.33866988,0.00324892997742,1178.62386893,0.000209093093872,1254.93238443
35,0.0169498920441,989.317433659,0.00328803062439,1018.17094542,0.000209093093872,1207.56135688
40,0.0168640613556,948.862560164,0.00408601760864,1009.31846614,0.000249862670898,1190.35038734
45,0.0176749229431,753.873917818,0.00325393676758,985.854095034,0.000258922576904,1141.61131984
50,0.0177919864655,716.053340717,0.00335288047791,970.935786678,0.000321865081787,1036.1781279
55,0.0182509422302,785.087065506,0.00359201431274,952.662782721,0.000275850296021,1023.71580298
60,0.0190348625183,772.91801963,0.00357604026794,923.51032991,0.000236034393311,1024.78478431
65,0.019299030304,658.991727378,0.00339603424072,897.811592043,0.000306844711304,1025.96965591
70,0.0196371078491,646.351671811,0.00329399108887,875.293059854,0.000244855880737,1011.84529038
75,0.0207321643829,627.26185879,0.00325894355774,867.586981659,0.000252962112427,996.998468665
80,0.0216720104218,622.057701172,0.00326085090637,857.244909151,0.000255823135376,960.98570768
85,0.0209009647369,592.010372118,0.00326108932495,845.93141252,0.000252962112427,960.98570768
90,0.0235841274261,504.816979127,0.00394010543823,820.851198248,0.000364065170288,671.171042889
95,0.0218071937561,468.120950041,0.00326991081238,775.266740796,0.0002601146698,671.171042889
100,0.0238349437714,457.214353312,0.00328707695007,746.33952337,0.000261068344116,637.459514549
