"Quantidade de Pontos",Tempo Pips,Erro Pips,Tempo Volca,Erro Volca,Tempo Zigzag,Erro Zigzag
5,0.0588150024414,1345.07966099,0.00325298309326,1505.5898868,0.000200033187866,1335.62916844
10,0.117192029953,1308.88854455,0.00320410728455,1419.20908248,0.000182867050171,1264.16417345
15,0.169616937637,1339.67504389,0.00316095352173,1026.84165707,0.000214099884033,1244.68087969
20,0.220132827759,1279.38702234,0.0031430721283,961.200479553,0.000196933746338,1252.4300573
25,0.249518156052,1293.35948518,0.00316882133484,782.696972205,0.00019907951355,1142.33024187
30,0.268280982971,780.391823247,0.00314402580261,684.421296164,0.000229120254517,1069.86050468
35,0.285734891891,745.665512963,0.00320219993591,661.555350609,0.000214099884033,840.743500018
40,0.296658039093,658.229145505,0.00326490402222,579.248523898,0.000218868255615,848.689200081
45,0.305926084518,652.776628538,0.00319194793701,579.727180363,0.00022292137146,532.83120756
50,0.313389062881,480.932491389,0.00375199317932,509.351966208,0.000231027603149,524.375879829
55,0.324655056,404.285863095,0.00362420082092,488.296234618,0.000263929367065,504.298750143
60,0.332584857941,415.884974538,0.00328683853149,478.667185997,0.000427007675171,506.930073158
65,0.339439868927,402.062876047,0.00318598747253,479.127375988,0.00023889541626,457.054458344
70,0.350920915604,340.843160303,0.00319981575012,475.54982626,0.000240802764893,409.553182997
75,0.351874828339,344.263424643,0.0032160282135,466.047112159,0.000241994857788,409.553182997
80,0.358155965805,341.697952039,0.00383996963501,458.266648411,0.000309944152832,389.667975805
85,0.359111785889,351.993042253,0.00417113304138,459.606147009,0.000247001647949,379.517039198
90,0.36820101738,335.311503184,0.00323390960693,451.584778852,0.00025200843811,369.63781762
95,0.367872953415,344.217911296,0.00320887565613,439.81756773,0.000254154205322,363.669359499
100,0.36780500412,321.669477954,0.00324988365173,402.240156925,0.000265836715698,345.080200828
