"Quantidade de Pontos",Tempo Pips,Erro Pips,Tempo Volca,Erro Volca,Tempo Zigzag,Erro Zigzag
5,0.0177569389343,2632.999756,0.00765800476074,1975.37182864,0.000223875045776,2486.75943515
10,0.00981402397156,2068.89955988,0.00332093238831,1762.85620646,0.000180006027222,2185.59279958
15,0.012610912323,683.963094711,0.00327301025391,1037.18516281,0.000194787979126,1402.55703475
20,0.0139300823212,648.516744146,0.00380396842957,923.323615958,0.00019097328186,1250.88354931
25,0.0148599147797,718.615869956,0.00363206863403,866.909499013,0.00020694732666,1120.29704341
30,0.0157470703125,609.829600647,0.00330996513367,861.690469815,0.000205993652344,1073.01692052
35,0.016294002533,542.799505625,0.00336098670959,791.879667313,0.000211000442505,1060.76113204
40,0.0164818763733,509.16880532,0.00337505340576,631.926990249,0.000225067138672,727.105756891
45,0.0174169540405,508.709500526,0.0038161277771,633.782774568,0.000349998474121,693.851375368
50,0.0185170173645,518.820560354,0.00380396842957,641.199944418,0.000232219696045,675.815333986
55,0.0189120769501,525.927060654,0.00369882583618,636.171558201,0.000284194946289,554.968123764
60,0.0196180343628,497.998352479,0.00338506698608,628.790013225,0.000239133834839,526.983568065
65,0.0200760364532,464.609880823,0.0033221244812,625.995308047,0.0002760887146,522.718917933
70,0.0301399230957,451.050343221,0.00360012054443,600.040070136,0.000519990921021,516.005662683
75,0.0223689079285,433.503561284,0.00408816337585,580.733506073,0.00048303604126,516.005662683
80,0.0221610069275,421.96197441,0.00453281402588,565.430107933,0.000288009643555,496.734988824
85,0.0232331752777,403.219268036,0.00337696075439,557.929895627,0.000257968902588,488.570864143
90,0.0212779045105,388.885856679,0.00338006019592,544.035114752,0.00040602684021,488.570864143
95,0.0219438076019,361.010489406,0.00399589538574,536.156323466,0.000268936157227,482.683136485
100,0.0262501239777,356.344614113,0.00476503372192,526.115757495,0.000277996063232,464.998262862
