"Quantidade de Pontos",Tempo Pips,Erro Pips,Tempo Volca,Erro Volca,Tempo Zigzag,Erro Zigzag
5,0.0524668693542,6628.82223118,0.00362396240234,8077.72867456,0.000183820724487,5825.70194223
10,0.109959840775,4250.8382662,0.00318312644958,5316.58571332,0.000187873840332,5954.20215523
15,0.130859136581,4208.42334236,0.0031909942627,5302.91074801,0.000196933746338,4901.55501819
20,0.152137994766,3376.03421828,0.00331902503967,2466.1221212,0.000198125839233,4938.04997374
25,0.170301914215,2139.77626353,0.003173828125,2136.83443206,0.00020694732666,2299.691739
30,0.188335895538,2335.51777993,0.00318598747253,2066.39899296,0.000205993652344,2278.31365287
35,0.203528165817,2286.98824673,0.00320601463318,2128.67855021,0.000221967697144,2025.76446559
40,0.212709903717,2075.96358981,0.00322508811951,2101.97962633,0.000225067138672,1710.65478718
45,0.229964017868,2172.10966817,0.00319981575012,1994.25870803,0.000223875045776,1693.40519098
50,0.239039897919,1660.62445517,0.00324320793152,1906.73355077,0.000230073928833,1582.03791771
55,0.246208190918,1706.63904761,0.00323295593262,1906.37359279,0.000233888626099,1494.15692235
60,0.255931854248,1708.05120287,0.00321698188782,1763.12953931,0.000237941741943,1483.73709111
65,0.264492988586,1552.61528078,0.00323414802551,1653.57667799,0.000241994857788,1452.00318433
70,0.27038693428,1492.55607528,0.00323700904846,1628.87371581,0.000243186950684,1436.5983212
75,0.27241897583,1371.56526512,0.0032057762146,1614.45470722,0.000241994857788,1436.5983212
80,0.28068780899,1301.18518462,0.00323987007141,1558.60436702,0.000242948532104,1433.26396478
85,0.281571865082,1268.38365346,0.00324201583862,1493.66054174,0.00025200843811,1414.11959479
90,0.288691997528,1185.44803667,0.00323390960693,1454.83347062,0.000256776809692,1429.45102205
95,0.291249036789,1145.66778942,0.00331115722656,1445.12890537,0.000268220901489,1320.13720908
100,0.294153928757,1161.54917608,0.0032742023468,1417.33642407,0.000257015228271,1320.13720908
