"Quantidade de Pontos",Tempo Pips,Erro Pips,Tempo Volca,Erro Volca,Tempo Zigzag,Erro Zigzag
5,0.0614569187164,10950.3111985,0.00313782691956,5463.45445621,0.000175952911377,6882.3910859
10,0.137965917587,3896.16953836,0.00311899185181,4387.78121525,0.000178813934326,6430.82316683
15,0.190549135208,4123.94365611,0.00318002700806,4452.8290098,0.000195026397705,4182.19467268
20,0.211980819702,3891.67590335,0.00316405296326,3975.88359751,0.000201940536499,3939.49868753
25,0.236774921417,3952.88796879,0.0031840801239,2703.16813114,0.00020694732666,3562.37774065
30,0.259526014328,2680.20393823,0.00321102142334,2228.6059241,0.0002121925354,2730.43154099
35,0.268789052963,2384.57625913,0.00325608253479,2248.94809319,0.000217914581299,2319.28765596
40,0.282691001892,2263.82061961,0.00319910049438,2188.86804284,0.000222206115723,2259.35570836
45,0.292279958725,1913.843256,0.00322103500366,2135.91268781,0.000223159790039,2256.67960889
50,0.302614927292,1827.62031511,0.00325608253479,1886.57301472,0.000224113464355,2201.14967379
55,0.308317899704,1754.76981992,0.00325989723206,1799.91794934,0.000234127044678,2166.92780932
60,0.308598041534,1719.70417556,0.00328588485718,1765.5525783,0.000236034393311,2034.8624045
65,0.317831039429,1640.70262319,0.00320601463318,1727.62768029,0.000242948532104,2018.98737768
70,0.325479030609,1437.1924231,0.00322294235229,1690.05035349,0.000244140625,1570.77953765
75,0.327438116074,1412.29994636,0.00324082374573,1704.14711579,0.000257968902588,1499.50541574
80,0.32908821106,1416.18157521,0.00320911407471,1696.41809498,0.000247955322266,1499.50541574
85,0.33673119545,1368.83633734,0.00328493118286,1668.90478832,0.000256061553955,1480.31813188
90,0.338265180588,1260.11744843,0.00326108932495,1651.96758292,0.000261068344116,1388.3506823
95,0.340128183365,1231.02119157,0.00333189964294,1638.71785357,0.000264167785645,1393.70059189
100,0.345011949539,1216.48917998,0.00327014923096,1627.63826644,0.000279903411865,1278.5204847
