algorithm/points,15,20,25,30,35
volca,-2.1367953291029935,0.696432958493306,0.70332299134546528,0.5292590641148176,0.10209668471324405
pips,0.78575346743655539,0.68458885833019667,0.91122210893563427,0.94457797202854776,0.17445447655637417
zigzag,0.85395506090410733,0.045514435408583132,0.9130361182499499,0.90822991486050886,-0.19431239845562875
