algorithm/points,15,20,25,30,35
volca,0.71464794487734085,0.67130233269116524,0.81059743393591355,-0.71353593960259443,0.6406586270813559
pips,-0.54014370020193025,0.26651307500118371,0.68216824010638932,-1.5748825920234371,-0.13709289145443204
zigzag,0.78090123572509162,0.51788790309137012,0.80065476819893677,0.88283284219663583,0.63217217750123345
