algorithm/points,15,20,25,30,35
volca,0.24874387023346892,0.027027111948067617,0.55412456712033897,-1.0728403730790883,0.66804064031554589
pips,0.49099515799856663,-1.7610842378653142,0.51565023689027656,0.21033304501732,0.33428146708212947
zigzag,-0.34092494599043222,0.1346308166243313,0.75093004812765063,0.49016053640467233,-1.8114296413306135
