algorithm/points,15,20,25,30,35
volca,-0.54783184376034422,0.65205530272260026,0.10691465778790066,-0.66016194671851247,-0.48215988842900881
pips,0.48235189610297347,0.59632476253199607,0.39017995979823278,0.43416797021706444,-2.1653173007764224
zigzag,-2.6124160531720935,-1.0190389601955667,0.20034923285975359,-3.3213735969145093,-0.57919728258131054
