algorithm/points,15,20,25,30,35
volca,-0.067378908835924678,-1.459634937734962,-10.966159249464889,-0.40409983078746009,0.35135780649617521
pips,0.09172171595160783,-1.2530707857317736,-0.048502749408084522,-0.13904821748449092,0.27314956175657257
zigzag,-0.050439693849941403,-0.2216115329708328,-0.68331728230140842,0.20038686624483726,0.61087506454022811
