algorithm/points,15,20,25,30,35
volca,0.53947368421052611,0.55785340314136134,0.41933240611961065,0.26037735849056598,-0.12003714882749007
pips,-1.5204918032786883,0.77367205542725159,0.90826395312981811,-0.12396694214876038,-1.3205128205128212
zigzag,-1.3403284671532849,0.38487499999999975,0.82469164001827311,-2.6000000000000001,0.50366300366300387
