algorithm/points,15,20,25,30,35
volca,-3.6218782488110364,0.74487171437832722,0.64459113044611471,0.82926547890836355,-5.0838330784514723
pips,0.60125240568233496,0.54330940974990627,-0.10463934551182708,0.48023121924310785,-2.1862625268480036
zigzag,-0.15786427575969131,0.52207970615100818,0.50747502597111804,0.62075170051734052,0.59070022728618721
