algorithm/points,15,20,25,30,35
volca,-0.52102608042781418,0.4586700711381656,0.42955704214948087,0.069528524737284214,-1.4797852825514726
pips,0.68123410287491537,0.080792118532531765,-2.4930452507169023,-0.90508250654056399,-2.0786836252491563
zigzag,-0.90791455948463984,0.25283414908550272,0.043311344950312636,0.10827803501881694,0.05186575353355171
