algorithm/points,15,20,25,30,35
volca,-0.40325469411397896,0.072063641829140601,0.41430283413176977,0.4988432080980113,-0.048790589433204794
pips,-0.0075606315156393497,0.21370970523799793,-0.3743141083946,-2.3838532523222424,-1.393961319745598
zigzag,-1.3970336665909073,-0.23157094253633903,-0.10537414352573515,0.40571535431357575,-1.0828875310244643
