"Quantidade de Pontos",Tempo Pips,Erro Pips,Tempo Volca,Erro Volca,Tempo Zigzag,Erro Zigzag
5,0.00590801239014,4252.85740087,0.00358104705811,5168.90324971,0.000189065933228,4826.00735428
10,0.00988912582397,3001.0767123,0.00337696075439,3867.71034717,0.000191211700439,3768.00386209
15,0.0132741928101,1761.22596827,0.00321388244629,1741.90975426,0.000202894210815,3085.27554197
20,0.0141570568085,1697.98996344,0.00322914123535,1380.87427299,0.000202178955078,2652.2634462
25,0.0146241188049,1656.78560537,0.00325679779053,1429.09829623,0.000422954559326,1336.25974781
30,0.0155889987946,1592.16774876,0.00329208374023,1366.01954819,0.0002121925354,1293.04555835
35,0.0166780948639,1186.32598526,0.00328683853149,1235.69617943,0.00021505355835,1314.90130447
40,0.0169570446014,1072.20202368,0.00330090522766,1217.12373572,0.00021505355835,1259.38117024
45,0.0180208683014,948.84779431,0.00331902503967,1168.52569715,0.000224828720093,1185.4254867
50,0.0182390213013,898.609688637,0.00364398956299,1136.03065974,0.000230073928833,1175.03126038
55,0.0183119773865,875.896568716,0.00333595275879,1078.17126858,0.000234842300415,1111.30896271
60,0.0197868347168,848.773680744,0.00330805778503,1044.20440939,0.000239849090576,1066.14831209
65,0.0200991630554,836.636621148,0.00333881378174,997.037199891,0.000239133834839,1060.76525313
70,0.0204730033875,824.660682222,0.00339889526367,984.082472486,0.000242948532104,1017.3709398
75,0.0201981067657,749.264340805,0.00324487686157,948.201882755,0.000249862670898,967.89386635
80,0.0206968784332,749.97847586,0.00328922271729,942.910699215,0.000297069549561,915.8090973
85,0.0215630531311,682.198973741,0.00372791290283,912.449951394,0.000251054763794,915.8090973
90,0.0217199325562,663.340490745,0.0033700466156,901.250485902,0.000258207321167,867.626399186
95,0.0289859771729,661.439164971,0.00346088409424,898.775376339,0.000258922576904,868.824360036
100,0.0225021839142,654.436804408,0.0038149356842,845.408709899,0.000257968902588,842.848074278
