"Quantidade de Pontos",Tempo Pips,Erro Pips,Tempo Volca,Erro Volca,Tempo Zigzag,Erro Zigzag
5,0.00423383712769,112451.533465,0.00271701812744,129373.734288,0.000154972076416,133460.236096
10,0.00766205787659,72934.1294336,0.00344896316528,112286.21955,0.000159978866577,106018.725078
15,0.00898385047913,66191.4328568,0.00274705886841,81372.8171721,0.000200986862183,96570.9784412
20,0.0103809833527,47976.0260934,0.00274395942688,59219.9029185,0.000174999237061,64553.2569513
25,0.0110948085785,45517.486023,0.00275707244873,54384.0661654,0.000178098678589,55565.9996672
30,0.0118691921234,47877.8940619,0.00278401374817,51743.5727669,0.000181913375854,54539.6409656
35,0.013170003891,36491.3342665,0.00280904769897,50574.8421606,0.000188112258911,46954.619484
40,0.0135569572449,35952.3123645,0.00277018547058,49942.6314639,0.00019097328186,46981.6324183
45,0.0140030384064,34995.0977204,0.00275111198425,46538.7726306,0.000196933746338,43606.432299
50,0.0142939090729,33970.6175,0.00277590751648,41272.903221,0.00019907951355,42947.5993783
55,0.0147759914398,26950.6588939,0.00289297103882,37195.012077,0.000204086303711,40812.3552487
60,0.0150380134583,26159.6661846,0.00280809402466,36996.1974313,0.000208139419556,35268.921617
65,0.0153839588165,25102.6990489,0.00276899337769,35520.7382862,0.000207901000977,35132.2336609
70,0.0158829689026,26051.8220973,0.00287699699402,34748.1557664,0.000221967697144,33608.29956
75,0.0161640644073,25867.8481904,0.00283217430115,33801.6214973,0.000216960906982,33608.29956
80,0.0165779590607,25023.0895534,0.0027871131897,33351.1953426,0.000225067138672,29468.9933705
85,0.0167109966278,23713.4129202,0.00283217430115,31745.4787264,0.000262022018433,29468.9933705
90,0.0171420574188,23627.3710891,0.00283980369568,31312.8425201,0.000229120254517,29480.5096907
95,0.0173110961914,22270.7614841,0.00281810760498,31244.9802493,0.000229120254517,29480.5096907
100,0.0174829959869,21824.17337,0.00286507606506,31080.4053672,0.000231981277466,25826.9101591
